dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2019,continentExp,Cumulative_number_for_14_days_of_COVID-19_cases_per_100000
10/6/2020,6,10,2020,0,0,Kosovo,XK,XKX,1798506,Europe,37.36434574
10/5/2020,5,10,2020,56,0,Kosovo,XK,XKX,1798506,Europe,41.75688043
10/4/2020,4,10,2020,55,3,Kosovo,XK,XKX,1798506,Europe,42.03488896
10/3/2020,3,10,2020,40,0,Kosovo,XK,XKX,1798506,Europe,42.4797026
10/2/2020,2,10,2020,43,2,Kosovo,XK,XKX,1798506,Europe,43.42493158
10/1/2020,1,10,2020,46,0,Kosovo,XK,XKX,1798506,Europe,43.42493158
9/30/2020,30,9,2020,54,0,Kosovo,XK,XKX,1798506,Europe,45.09298273
9/29/2020,29,9,2020,48,3,Kosovo,XK,XKX,1798506,Europe,46.03821172
9/28/2020,28,9,2020,47,3,Kosovo,XK,XKX,1798506,Europe,46.42742365
9/27/2020,27,9,2020,46,2,Kosovo,XK,XKX,1798506,Europe,47.76186457
9/26/2020,26,9,2020,46,1,Kosovo,XK,XKX,1798506,Europe,49.09630549
9/25/2020,25,9,2020,63,0,Kosovo,XK,XKX,1798506,Europe,49.31871231
9/24/2020,24,9,2020,62,1,Kosovo,XK,XKX,1798506,Europe,49.65232254
9/23/2020,23,9,2020,66,0,Kosovo,XK,XKX,1798506,Europe,50.43074641
9/22/2020,22,9,2020,79,2,Kosovo,XK,XKX,1798506,Europe,52.15439926
9/21/2020,21,9,2020,61,2,Kosovo,XK,XKX,1798506,Europe,52.48800949
9/20/2020,20,9,2020,63,0,Kosovo,XK,XKX,1798506,Europe,54.21166235
9/19/2020,19,9,2020,57,4,Kosovo,XK,XKX,1798506,Europe,57.21415441
9/18/2020,18,9,2020,43,3,Kosovo,XK,XKX,1798506,Europe,60.66146012
9/17/2020,17,9,2020,76,3,Kosovo,XK,XKX,1798506,Europe,62.6075198
9/16/2020,16,9,2020,71,1,Kosovo,XK,XKX,1798506,Europe,64.60918118
9/15/2020,15,9,2020,55,4,Kosovo,XK,XKX,1798506,Europe,68.83491075
9/14/2020,14,9,2020,71,7,Kosovo,XK,XKX,1798506,Europe,72.44902158
9/13/2020,13,9,2020,70,3,Kosovo,XK,XKX,1798506,Europe,75.11790342
9/12/2020,12,9,2020,50,5,Kosovo,XK,XKX,1798506,Europe,77.61998014
9/11/2020,11,9,2020,69,7,Kosovo,XK,XKX,1798506,Europe,81.45649778
9/10/2020,10,9,2020,76,6,Kosovo,XK,XKX,1798506,Europe,85.45982054
9/9/2020,9,9,2020,97,0,Kosovo,XK,XKX,1798506,Europe,89.96355864
9/8/2020,8,9,2020,85,5,Kosovo,XK,XKX,1798506,Europe,92.13202514
9/7/2020,7,9,2020,92,7,Kosovo,XK,XKX,1798506,Europe,92.91044901
9/6/2020,6,9,2020,117,5,Kosovo,XK,XKX,1798506,Europe,93.9668814
9/5/2020,5,9,2020,119,3,Kosovo,XK,XKX,1798506,Europe,96.85817006
9/4/2020,4,9,2020,78,9,Kosovo,XK,XKX,1798506,Europe,99.24904337
9/3/2020,3,9,2020,112,6,Kosovo,XK,XKX,1798506,Europe,103.69717977
9/2/2020,2,9,2020,147,8,Kosovo,XK,XKX,1798506,Europe,106.47726502
9/1/2020,1,9,2020,120,9,Kosovo,XK,XKX,1798506,Europe,106.14365479
8/31/2020,31,8,2020,119,8,Kosovo,XK,XKX,1798506,Europe,106.64407013
8/30/2020,30,8,2020,115,9,Kosovo,XK,XKX,1798506,Europe,107.86730764
8/29/2020,29,8,2020,119,1,Kosovo,XK,XKX,1798506,Europe,109.53535879
8/28/2020,28,8,2020,141,6,Kosovo,XK,XKX,1798506,Europe,110.81419801
8/27/2020,27,8,2020,157,4,Kosovo,XK,XKX,1798506,Europe,113.70548667
8/26/2020,26,8,2020,136,8,Kosovo,XK,XKX,1798506,Europe,116.3743685
8/25/2020,25,8,2020,99,13,Kosovo,XK,XKX,1798506,Europe,118.32042818
8/24/2020,24,8,2020,111,10,Kosovo,XK,XKX,1798506,Europe,122.37935264
8/23/2020,23,8,2020,169,9,Kosovo,XK,XKX,1798506,Europe,126.66068392
8/22/2020,22,8,2020,162,10,Kosovo,XK,XKX,1798506,Europe,127.82831973
8/21/2020,21,8,2020,158,13,Kosovo,XK,XKX,1798506,Europe,128.88475212
8/20/2020,20,8,2020,162,9,Kosovo,XK,XKX,1798506,Europe,130.99761691
8/19/2020,19,8,2020,141,6,Kosovo,XK,XKX,1798506,Europe,134.11131239
8/18/2020,18,8,2020,129,9,Kosovo,XK,XKX,1798506,Europe,138.78185561
8/17/2020,17,8,2020,141,11,Kosovo,XK,XKX,1798506,Europe,145.50966191
8/16/2020,16,8,2020,145,9,Kosovo,XK,XKX,1798506,Europe,151.29223923
8/15/2020,15,8,2020,142,8,Kosovo,XK,XKX,1798506,Europe,155.68477392
8/14/2020,14,8,2020,193,8,Kosovo,XK,XKX,1798506,Europe,160.35531714
8/13/2020,13,8,2020,205,11,Kosovo,XK,XKX,1798506,Europe,163.96942796
8/12/2020,12,8,2020,171,13,Kosovo,XK,XKX,1798506,Europe,163.3578092
8/11/2020,11,8,2020,172,14,Kosovo,XK,XKX,1798506,Europe,167.13872514
8/10/2020,10,8,2020,188,12,Kosovo,XK,XKX,1798506,Europe,185.15367755
8/9/2020,9,8,2020,190,12,Kosovo,XK,XKX,1798506,Europe,174.70055702
8/8/2020,8,8,2020,181,3,Kosovo,XK,XKX,1798506,Europe,177.31383715
8/7/2020,7,8,2020,196,16,Kosovo,XK,XKX,1798506,Europe,179.09309171
8/6/2020,6,8,2020,218,-12,Kosovo,XK,XKX,1798506,Europe,178.25906614
8/5/2020,5,8,2020,225,40,Kosovo,XK,XKX,1798506,Europe,188.87899179
8/4/2020,4,8,2020,250,7,Kosovo,XK,XKX,1798506,Europe,176.36860817
8/3/2020,3,8,2020,245,13,Kosovo,XK,XKX,1798506,Europe,170.36362403
8/2/2020,2,8,2020,224,9,Kosovo,XK,XKX,1798506,Europe,163.3022075
8/1/2020,1,8,2020,226,15,Kosovo,XK,XKX,1798506,Europe,158.90967281
7/31/2020,31,7,2020,258,16,Kosovo,XK,XKX,1798506,Europe,159.41008815
7/30/2020,30,7,2020,194,4,Kosovo,XK,XKX,1798506,Europe,145.06484827
7/29/2020,29,7,2020,239,7,Kosovo,XK,XKX,1798506,Europe,140.8947204
7/28/2020,28,7,2020,496,16,Kosovo,XK,XKX,1798506,Europe,127.60591291
7/27/2020,27,7,2020,0,0,Kosovo,XK,XKX,1798506,Europe,110.42498607
7/26/2020,26,7,2020,237,5,Kosovo,XK,XKX,1798506,Europe,122.43495435
7/25/2020,25,7,2020,213,6,Kosovo,XK,XKX,1798506,Europe,131.9428459
7/24/2020,24,7,2020,181,8,Kosovo,XK,XKX,1798506,Europe,131.60923567
7/23/2020,23,7,2020,409,11,Kosovo,XK,XKX,1798506,Europe,133.44409193
7/22/2020,22,7,2020,0,0,Kosovo,XK,XKX,1798506,Europe,120.87810661
7/21/2020,21,7,2020,142,4,Kosovo,XK,XKX,1798506,Europe,131.72043908
7/20/2020,20,7,2020,118,5,Kosovo,XK,XKX,1798506,Europe,132.27645613
7/19/2020,19,7,2020,145,6,Kosovo,XK,XKX,1798506,Europe,141.95115279
7/18/2020,18,7,2020,235,12,Kosovo,XK,XKX,1798506,Europe,133.88890557
7/17/2020,17,7,2020,0,0,Kosovo,XK,XKX,1798506,Europe,120.8225049
7/16/2020,16,7,2020,119,4,Kosovo,XK,XKX,1798506,Europe,124.88142936
7/15/2020,15,7,2020,0,0,Kosovo,XK,XKX,1798506,Europe,124.54781913
7/14/2020,14,7,2020,187,6,Kosovo,XK,XKX,1798506,Europe,128.94035383
7/13/2020,13,7,2020,216,1,Kosovo,XK,XKX,1798506,Europe,125.326243
7/12/2020,12,7,2020,408,7,Kosovo,XK,XKX,1798506,Europe,118.15362306
7/11/2020,11,7,2020,207,8,Kosovo,XK,XKX,1798506,Europe,100.80589111
7/10/2020,10,7,2020,214,4,Kosovo,XK,XKX,1798506,Europe,92.74364389
7/9/2020,9,7,2020,183,3,Kosovo,XK,XKX,1798506,Europe,84.68139667
7/8/2020,8,7,2020,195,4,Kosovo,XK,XKX,1798506,Europe,79.78844663
7/7/2020,7,7,2020,152,9,Kosovo,XK,XKX,1798506,Europe,71.83740282
7/6/2020,6,7,2020,292,11,Kosovo,XK,XKX,1798506,Europe,65.9992238
7/5/2020,5,7,2020,0,0,Kosovo,XK,XKX,1798506,Europe,55.10128963
7/4/2020,4,7,2020,0,0,Kosovo,XK,XKX,1798506,Europe,59.2714175
7/3/2020,3,7,2020,73,1,Kosovo,XK,XKX,1798506,Europe,63.83075731
7/2/2020,2,7,2020,113,3,Kosovo,XK,XKX,1798506,Europe,64.38677436
7/1/2020,1,7,2020,79,2,Kosovo,XK,XKX,1798506,Europe,62.38511298
6/30/2020,30,6,2020,122,0,Kosovo,XK,XKX,1798506,Europe,65.83241869
6/29/2020,29,6,2020,87,1,Kosovo,XK,XKX,1798506,Europe,66.22163062
6/28/2020,28,6,2020,96,4,Kosovo,XK,XKX,1798506,Europe,64.10876583
6/27/2020,27,6,2020,62,2,Kosovo,XK,XKX,1798506,Europe,61.71789252
6/26/2020,26,6,2020,69,2,Kosovo,XK,XKX,1798506,Europe,61.4954857
6/25/2020,25,6,2020,95,2,Kosovo,XK,XKX,1798506,Europe,59.21581579
6/24/2020,24,6,2020,52,1,Kosovo,XK,XKX,1798506,Europe,55.54610327
6/23/2020,23,6,2020,47,1,Kosovo,XK,XKX,1798506,Europe,52.98842484
6/22/2020,22,6,2020,96,1,Kosovo,XK,XKX,1798506,Europe,51.98759415
6/21/2020,21,6,2020,75,1,Kosovo,XK,XKX,1798506,Europe,48.87389867
6/20/2020,20,6,2020,82,0,Kosovo,XK,XKX,1798506,Europe,46.70543218
6/19/2020,19,6,2020,83,0,Kosovo,XK,XKX,1798506,Europe,42.75771112
6/18/2020,18,6,2020,77,0,Kosovo,XK,XKX,1798506,Europe,38.42077813
6/17/2020,17,6,2020,141,1,Kosovo,XK,XKX,1798506,Europe,35.19587925
6/16/2020,16,6,2020,129,0,Kosovo,XK,XKX,1798506,Europe,28.07886101
6/15/2020,15,6,2020,49,1,Kosovo,XK,XKX,1798506,Europe,22.4074871
6/14/2020,14,6,2020,53,1,Kosovo,XK,XKX,1798506,Europe,20.40582572
6/13/2020,13,6,2020,58,0,Kosovo,XK,XKX,1798506,Europe,17.79254559
6/12/2020,12,6,2020,28,0,Kosovo,XK,XKX,1798506,Europe,15.23486716
6/11/2020,11,6,2020,29,0,Kosovo,XK,XKX,1798506,Europe,13.90042624
6/10/2020,10,6,2020,6,0,Kosovo,XK,XKX,1798506,Europe,12.3435785
6/9/2020,9,6,2020,29,0,Kosovo,XK,XKX,1798506,Europe,12.51038362
6/8/2020,8,6,2020,40,1,Kosovo,XK,XKX,1798506,Europe,11.2315444
6/7/2020,7,6,2020,36,0,Kosovo,XK,XKX,1798506,Europe,9.00747621
6/6/2020,6,6,2020,11,0,Kosovo,XK,XKX,1798506,Europe,7.39502676
6/5/2020,5,6,2020,5,0,Kosovo,XK,XKX,1798506,Europe,7.95104381
6/4/2020,4,6,2020,19,0,Kosovo,XK,XKX,1798506,Europe,7.72863699
6/3/2020,3,6,2020,13,0,Kosovo,XK,XKX,1798506,Europe,7.45062847
6/2/2020,2,6,2020,27,0,Kosovo,XK,XKX,1798506,Europe,6.78340801
6/1/2020,1,6,2020,13,0,Kosovo,XK,XKX,1798506,Europe,5.44896709
5/31/2020,31,5,2020,6,0,Kosovo,XK,XKX,1798506,Europe,5.11535686
5/30/2020,30,5,2020,12,0,Kosovo,XK,XKX,1798506,Europe,6.06058584
5/29/2020,29,5,2020,4,0,Kosovo,XK,XKX,1798506,Europe,5.94938243
5/28/2020,28,5,2020,1,0,Kosovo,XK,XKX,1798506,Europe,6.7278063
5/27/2020,27,5,2020,9,0,Kosovo,XK,XKX,1798506,Europe,7.11701824
5/26/2020,26,5,2020,6,1,Kosovo,XK,XKX,1798506,Europe,7.95104381
5/25/2020,25,5,2020,0,0,Kosovo,XK,XKX,1798506,Europe,8.22905234
5/24/2020,24,5,2020,7,0,Kosovo,XK,XKX,1798506,Europe,9.00747621
5/23/2020,23,5,2020,21,0,Kosovo,XK,XKX,1798506,Europe,9.06307791
5/22/2020,22,5,2020,1,0,Kosovo,XK,XKX,1798506,Europe,7.95104381
5/21/2020,21,5,2020,14,0,Kosovo,XK,XKX,1798506,Europe,7.95104381
5/20/2020,20,5,2020,1,0,Kosovo,XK,XKX,1798506,Europe,7.39502676
5/19/2020,19,5,2020,3,0,Kosovo,XK,XKX,1798506,Europe,7.39502676
5/18/2020,18,5,2020,7,0,Kosovo,XK,XKX,1798506,Europe,7.45062847
5/17/2020,17,5,2020,23,0,Kosovo,XK,XKX,1798506,Europe,7.67303529
5/16/2020,16,5,2020,10,0,Kosovo,XK,XKX,1798506,Europe,7.00581483
5/15/2020,15,5,2020,18,0,Kosovo,XK,XKX,1798506,Europe,6.95021312
5/14/2020,14,5,2020,8,0,Kosovo,XK,XKX,1798506,Europe,6.61660289
5/13/2020,13,5,2020,24,1,Kosovo,XK,XKX,1798506,Europe,6.7278063
5/12/2020,12,5,2020,11,0,Kosovo,XK,XKX,1798506,Europe,6.06058584
5/11/2020,11,5,2020,14,0,Kosovo,XK,XKX,1798506,Europe,6.6722046
5/10/2020,10,5,2020,8,0,Kosovo,XK,XKX,1798506,Europe,7.72863699
5/9/2020,9,5,2020,1,1,Kosovo,XK,XKX,1798506,Europe,8.84067109
5/8/2020,8,5,2020,1,1,Kosovo,XK,XKX,1798506,Europe,10.67552735
5/7/2020,7,5,2020,4,0,Kosovo,XK,XKX,1798506,Europe,12.78839214
5/6/2020,6,5,2020,1,0,Kosovo,XK,XKX,1798506,Europe,14.01162965
5/5/2020,5,5,2020,4,1,Kosovo,XK,XKX,1798506,Europe,14.28963818
5/4/2020,4,5,2020,11,0,Kosovo,XK,XKX,1798506,Europe,16.12449444
5/3/2020,3,5,2020,11,1,Kosovo,XK,XKX,1798506,Europe,17.06972343
5/2/2020,2,5,2020,9,0,Kosovo,XK,XKX,1798506,Europe,18.18175753
5/1/2020,1,5,2020,12,3,Kosovo,XK,XKX,1798506,Europe,19.68300356
4/30/2020,30,4,2020,10,0,Kosovo,XK,XKX,1798506,Europe,20.68383425
4/29/2020,29,4,2020,12,0,Kosovo,XK,XKX,1798506,Europe,22.4074871
4/28/2020,28,4,2020,22,1,Kosovo,XK,XKX,1798506,Europe,22.57429222
4/27/2020,27,4,2020,33,2,Kosovo,XK,XKX,1798506,Europe,22.3518854
4/26/2020,26,4,2020,28,0,Kosovo,XK,XKX,1798506,Europe,24.90956383
4/25/2020,25,4,2020,34,0,Kosovo,XK,XKX,1798506,Europe,25.18757235
4/24/2020,24,4,2020,39,1,Kosovo,XK,XKX,1798506,Europe,24.5759536
4/23/2020,23,4,2020,26,0,Kosovo,XK,XKX,1798506,Europe,22.57429222
4/22/2020,22,4,2020,6,3,Kosovo,XK,XKX,1798506,Europe,21.90707176
4/21/2020,21,4,2020,37,0,Kosovo,XK,XKX,1798506,Europe,22.62989392
4/20/2020,20,4,2020,28,2,Kosovo,XK,XKX,1798506,Europe,22.01827517
4/19/2020,19,4,2020,31,0,Kosovo,XK,XKX,1798506,Europe,21.01744448
4/18/2020,18,4,2020,36,1,Kosovo,XK,XKX,1798506,Europe,19.73860526
4/17/2020,17,4,2020,30,2,Kosovo,XK,XKX,1798506,Europe,18.23735923
4/16/2020,16,4,2020,41,1,Kosovo,XK,XKX,1798506,Europe,17.01412172
4/15/2020,15,4,2020,15,0,Kosovo,XK,XKX,1798506,Europe,15.45727398
4/14/2020,14,4,2020,18,1,Kosovo,XK,XKX,1798506,Europe,15.01246034
4/13/2020,13,4,2020,79,0,Kosovo,XK,XKX,1798506,Europe,14.67885011
4/12/2020,12,4,2020,33,0,Kosovo,XK,XKX,1798506,Europe,10.45312053
4/11/2020,11,4,2020,23,0,Kosovo,XK,XKX,1798506,Europe,8.78506939
4/10/2020,10,4,2020,3,1,Kosovo,XK,XKX,1798506,Europe,7.8398404
4/9/2020,9,4,2020,14,1,Kosovo,XK,XKX,1798506,Europe,8.50706086
4/8/2020,8,4,2020,19,2,Kosovo,XK,XKX,1798506,Europe,8.17345063
4/7/2020,7,4,2020,26,2,Kosovo,XK,XKX,1798506,Europe,7.22822165
4/6/2020,6,4,2020,10,0,Kosovo,XK,XKX,1798506,Europe,7.33942506
4/5/2020,5,4,2020,8,0,Kosovo,XK,XKX,1798506,Europe,6.89461142
4/4/2020,4,4,2020,9,0,Kosovo,XK,XKX,1798506,Europe,6.83900971
4/3/2020,3,4,2020,8,0,Kosovo,XK,XKX,1798506,Europe,6.50539948
4/2/2020,2,4,2020,13,0,Kosovo,XK,XKX,1798506,Europe,6.11618755
4/1/2020,1,4,2020,7,0,Kosovo,XK,XKX,1798506,Europe,5.44896709
3/31/2020,31,3,2020,12,0,Kosovo,XK,XKX,1798506,Europe,5.22656027
3/30/2020,30,3,2020,3,0,Kosovo,XK,XKX,1798506,Europe,4.72614492
3/29/2020,29,3,2020,3,0,Kosovo,XK,XKX,1798506,Europe,5.00415345
3/28/2020,28,3,2020,6,0,Kosovo,XK,XKX,1798506,Europe,5.00415345
3/27/2020,27,3,2020,15,0,Kosovo,XK,XKX,1798506,Europe,4.78174663
3/26/2020,26,3,2020,8,0,Kosovo,XK,XKX,1798506,Europe,
3/25/2020,25,3,2020,2,0,Kosovo,XK,XKX,1798506,Europe,
3/24/2020,24,3,2020,28,0,Kosovo,XK,XKX,1798506,Europe,
3/23/2020,23,3,2020,2,1,Kosovo,XK,XKX,1798506,Europe,
3/22/2020,22,3,2020,7,0,Kosovo,XK,XKX,1798506,Europe,
3/21/2020,21,3,2020,3,0,Kosovo,XK,XKX,1798506,Europe,
3/20/2020,20,3,2020,1,0,Kosovo,XK,XKX,1798506,Europe,
3/19/2020,19,3,2020,1,0,Kosovo,XK,XKX,1798506,Europe,
3/18/2020,18,3,2020,3,0,Kosovo,XK,XKX,1798506,Europe,
3/17/2020,17,3,2020,3,0,Kosovo,XK,XKX,1798506,Europe,
3/16/2020,16,3,2020,8,0,Kosovo,XK,XKX,1798506,Europe,
3/15/2020,15,3,2020,3,0,Kosovo,XK,XKX,1798506,Europe,
3/14/2020,14,3,2020,2,0,Kosovo,XK,XKX,1798506,Europe,
12/14/2020,14,12,2020,174,0,Kuwait,KW,KWT,4207077,Asia,90.13383877
12/13/2020,13,12,2020,255,1,Kuwait,KW,KWT,4207077,Asia,91.48869869
12/12/2020,12,12,2020,294,0,Kuwait,KW,KWT,4207077,Asia,93.00994491
12/11/2020,11,12,2020,291,5,Kuwait,KW,KWT,4207077,Asia,93.84187644
12/10/2020,10,12,2020,304,5,Kuwait,KW,KWT,4207077,Asia,94.76888586
12/9/2020,9,12,2020,301,3,Kuwait,KW,KWT,4207077,Asia,97.57368358
12/8/2020,8,12,2020,230,6,Kuwait,KW,KWT,4207077,Asia,99.97440028
12/7/2020,7,12,2020,205,2,Kuwait,KW,KWT,4207077,Asia,102.51773381
12/6/2020,6,12,2020,247,3,Kuwait,KW,KWT,4207077,Asia,105.29876206
12/5/2020,5,12,2020,343,2,Kuwait,KW,KWT,4207077,Asia,109.55349759
12/4/2020,4,12,2020,314,2,Kuwait,KW,KWT,4207077,Asia,112.95253213
12/3/2020,3,12,2020,268,1,Kuwait,KW,KWT,4207077,Asia,117.01711188
12/2/2020,2,12,2020,357,1,Kuwait,KW,KWT,4207077,Asia,121.39069477
12/1/2020,1,12,2020,209,2,Kuwait,KW,KWT,4207077,Asia,126.12081975
11/30/2020,30,11,2020,231,3,Kuwait,KW,KWT,4207077,Asia,132.77627198
11/29/2020,29,11,2020,319,1,Kuwait,KW,KWT,4207077,Asia,139.14649054
11/28/2020,28,11,2020,329,2,Kuwait,KW,KWT,4207077,Asia,147.98873422
11/27/2020,27,11,2020,330,1,Kuwait,KW,KWT,4207077,Asia,157.23505893
11/26/2020,26,11,2020,422,1,Kuwait,KW,KWT,4207077,Asia,167.76493513
11/25/2020,25,11,2020,402,2,Kuwait,KW,KWT,4207077,Asia,176.22686725
11/24/2020,24,11,2020,337,2,Kuwait,KW,KWT,4207077,Asia,188.13537285
11/23/2020,23,11,2020,322,3,Kuwait,KW,KWT,4207077,Asia,197.5956228
11/22/2020,22,11,2020,426,2,Kuwait,KW,KWT,4207077,Asia,202.72982881
11/21/2020,21,11,2020,486,2,Kuwait,KW,KWT,4207077,Asia,210.24098204
11/20/2020,20,11,2020,485,2,Kuwait,KW,KWT,4207077,Asia,218.29883313
11/19/2020,19,11,2020,452,9,Kuwait,KW,KWT,4207077,Asia,225.66736953
11/18/2020,18,11,2020,556,6,Kuwait,KW,KWT,4207077,Asia,233.0596754
11/17/2020,17,11,2020,489,4,Kuwait,KW,KWT,4207077,Asia,238.55042349
11/16/2020,16,11,2020,499,3,Kuwait,KW,KWT,4207077,Asia,244.968181
11/15/2020,15,11,2020,691,2,Kuwait,KW,KWT,4207077,Asia,247.55905347
11/14/2020,14,11,2020,718,3,Kuwait,KW,KWT,4207077,Asia,245.1345673
11/13/2020,13,11,2020,773,4,Kuwait,KW,KWT,4207077,Asia,244.01740211
11/12/2020,12,11,2020,778,5,Kuwait,KW,KWT,4207077,Asia,243.70839897
11/11/2020,11,11,2020,903,5,Kuwait,KW,KWT,4207077,Asia,244.56409997
11/10/2020,10,11,2020,735,5,Kuwait,KW,KWT,4207077,Asia,241.52160752
11/9/2020,9,11,2020,538,3,Kuwait,KW,KWT,4207077,Asia,240.26182549
11/8/2020,8,11,2020,742,4,Kuwait,KW,KWT,4207077,Asia,244.30263577
11/7/2020,7,11,2020,825,5,Kuwait,KW,KWT,4207077,Asia,243.18547058
11/6/2020,6,11,2020,795,5,Kuwait,KW,KWT,4207077,Asia,242.87646744
11/5/2020,5,11,2020,763,5,Kuwait,KW,KWT,4207077,Asia,245.11079783
11/4/2020,4,11,2020,787,3,Kuwait,KW,KWT,4207077,Asia,246.29927144
11/3/2020,3,11,2020,759,4,Kuwait,KW,KWT,4207077,Asia,248.65244919
11/2/2020,2,11,2020,608,3,Kuwait,KW,KWT,4207077,Asia,246.91727772
11/1/2020,1,11,2020,589,6,Kuwait,KW,KWT,4207077,Asia,248.22459869
10/31/2020,31,10,2020,671,6,Kuwait,KW,KWT,4207077,Asia,251.79001953
10/30/2020,30,10,2020,760,4,Kuwait,KW,KWT,4207077,Asia,253.16864892
10/29/2020,29,10,2020,814,7,Kuwait,KW,KWT,4207077,Asia,252.83587631
10/28/2020,28,10,2020,775,7,Kuwait,KW,KWT,4207077,Asia,246.13288514
10/27/2020,27,10,2020,682,3,Kuwait,KW,KWT,4207077,Asia,247.77297872
10/26/2020,26,10,2020,708,2,Kuwait,KW,KWT,4207077,Asia,250.03107858
10/25/2020,25,10,2020,695,4,Kuwait,KW,KWT,4207077,Asia,246.22796303
10/24/2020,24,10,2020,812,10,Kuwait,KW,KWT,4207077,Asia,241.40276016
10/23/2020,23,10,2020,889,9,Kuwait,KW,KWT,4207077,Asia,237.19556357
10/22/2020,22,10,2020,813,7,Kuwait,KW,KWT,4207077,Asia,232.65559437
10/21/2020,21,10,2020,886,4,Kuwait,KW,KWT,4207077,Asia,224.62151275
10/20/2020,20,10,2020,686,9,Kuwait,KW,KWT,4207077,Asia,219.62992358
10/19/2020,19,10,2020,663,7,Kuwait,KW,KWT,4207077,Asia,216.80135638
10/18/2020,18,10,2020,739,4,Kuwait,KW,KWT,4207077,Asia,214.51948705
10/17/2020,17,10,2020,729,6,Kuwait,KW,KWT,4207077,Asia,205.77232126
10/16/2020,16,10,2020,746,8,Kuwait,KW,KWT,4207077,Asia,198.21362908
10/15/2020,15,10,2020,532,4,Kuwait,KW,KWT,4207077,Asia,192.22372208
10/14/2020,14,10,2020,844,8,Kuwait,KW,KWT,4207077,Asia,194.1728188
10/13/2020,13,10,2020,777,6,Kuwait,KW,KWT,4207077,Asia,188.06406443
10/12/2020,12,10,2020,548,3,Kuwait,KW,KWT,4207077,Asia,179.98244387
10/11/2020,11,10,2020,492,6,Kuwait,KW,KWT,4207077,Asia,175.157241
10/10/2020,10,10,2020,635,7,Kuwait,KW,KWT,4207077,Asia,181.47992062
10/9/2020,9,10,2020,698,3,Kuwait,KW,KWT,4207077,Asia,180.41029437
10/8/2020,8,10,2020,475,7,Kuwait,KW,KWT,4207077,Asia,176.93995142
10/7/2020,7,10,2020,676,4,Kuwait,KW,KWT,4207077,Asia,180.29144701
10/6/2020,6,10,2020,567,4,Kuwait,KW,KWT,4207077,Asia,181.31353431
10/5/2020,5,10,2020,567,4,Kuwait,KW,KWT,4207077,Asia,180.43406384
10/4/2020,4,10,2020,371,5,Kuwait,KW,KWT,4207077,Asia,176.10801989
10/3/2020,3,10,2020,411,3,Kuwait,KW,KWT,4207077,Asia,179.67344073
10/2/2020,2,10,2020,494,2,Kuwait,KW,KWT,4207077,Asia,186.6378961
10/1/2020,1,10,2020,614,3,Kuwait,KW,KWT,4207077,Asia,194.50559141
9/30/2020,30,9,2020,587,2,Kuwait,KW,KWT,4207077,Asia,196.50222708
9/29/2020,29,9,2020,437,4,Kuwait,KW,KWT,4207077,Asia,202.25443936
9/28/2020,28,9,2020,345,4,Kuwait,KW,KWT,4207077,Asia,208.69596634
9/27/2020,27,9,2020,758,2,Kuwait,KW,KWT,4207077,Asia,213.64001657
9/26/2020,26,9,2020,590,3,Kuwait,KW,KWT,4207077,Asia,213.11708818
9/25/2020,25,9,2020,552,2,Kuwait,KW,KWT,4207077,Asia,214.61456493
9/24/2020,24,9,2020,616,2,Kuwait,KW,KWT,4207077,Asia,219.08322572
9/23/2020,23,9,2020,719,3,Kuwait,KW,KWT,4207077,Asia,224.36004856
9/22/2020,22,9,2020,530,1,Kuwait,KW,KWT,4207077,Asia,227.64023573
9/21/2020,21,9,2020,385,3,Kuwait,KW,KWT,4207077,Asia,234.1768406
9/20/2020,20,9,2020,521,1,Kuwait,KW,KWT,4207077,Asia,239.7388971
9/19/2020,19,9,2020,704,4,Kuwait,KW,KWT,4207077,Asia,244.46902208
9/18/2020,18,9,2020,825,5,Kuwait,KW,KWT,4207077,Asia,248.29590711
9/17/2020,17,9,2020,698,3,Kuwait,KW,KWT,4207077,Asia,250.07861753
9/16/2020,16,9,2020,829,5,Kuwait,KW,KWT,4207077,Asia,249.34176389
9/15/2020,15,9,2020,708,3,Kuwait,KW,KWT,4207077,Asia,246.32304091
9/14/2020,14,9,2020,553,2,Kuwait,KW,KWT,4207077,Asia,240.73721494
9/13/2020,13,9,2020,736,1,Kuwait,KW,KWT,4207077,Asia,237.38571935
9/12/2020,12,9,2020,653,1,Kuwait,KW,KWT,4207077,Asia,235.24646685
9/11/2020,11,9,2020,740,4,Kuwait,KW,KWT,4207077,Asia,234.7710774
9/10/2020,10,9,2020,838,4,Kuwait,KW,KWT,4207077,Asia,233.20229223
9/9/2020,9,9,2020,857,2,Kuwait,KW,KWT,4207077,Asia,229.87456612
9/8/2020,8,9,2020,805,2,Kuwait,KW,KWT,4207077,Asia,224.07481489
9/7/2020,7,9,2020,619,4,Kuwait,KW,KWT,4207077,Asia,215.20880174
9/6/2020,6,9,2020,720,3,Kuwait,KW,KWT,4207077,Asia,214.06786707
9/5/2020,5,9,2020,865,1,Kuwait,KW,KWT,4207077,Asia,213.30724396
9/4/2020,4,9,2020,900,1,Kuwait,KW,KWT,4207077,Asia,204.67892553
9/3/2020,3,9,2020,667,1,Kuwait,KW,KWT,4207077,Asia,198.07101225
